env_id,timestamp,env_mode,env_frequency,env_source_count,env_receiver_count,env_range_count,env_max_depth,env_ssp_type,prt_mode,prt_success,prt_error_msg,prt_freq,prt_ssp_points,prt_ssp_min_speed,prt_ssp_max_speed,prt_ssp_mean_speed,prt_ssp_std_speed,prt_depth_min,prt_depth_max,prt_depth_range,prt_source_depths,prt_receiver_depths,prt_ranges,prt_beam_angles,prt_run_time,arr_arrival_count,arr_min_time,arr_max_time,arr_mean_time,arr_std_time,arr_min_amplitude,arr_max_amplitude,arr_mean_amplitude,arr_std_amplitude,arr_angle_spread,arr_phase_variance,ray_ray_count,ray_total_points,ray_max_range,ray_max_depth,ray_avg_ray_length,ray_path_complexity,ray_turning_points,ray_bounce_count,shd_grid_size,shd_range_extent,shd_depth_extent,shd_min_tl,shd_max_tl,shd_mean_tl,shd_std_tl,shd_tl_gradient,shd_energy_distribution
B049_ray,2025-08-14 14:03:05.464011,ray,,0,0,0,4713.1,A' 0.0,ray,1,,1075.0,49,1480.38,1600.0,1493.6404081632654,17.08830665464541,0.0,4913.1,4913.1,"[48.4, 95.2]","[0.0, 4713.1]","[0.0, 50.0]","[-14.8, -13.3905, -11.981, -10.5714, -9.1619, -7.75238, -6.34286, -4.93333, -3.52381, -2.11429, 14.8]",0.0156,,,,,,,,,,,,1.0,14665.0,50447.30145072695,4713.101160463967,4409243.243653207,304.72409965207044,131.0,0.0,,,,,,,,,
B049_shd,2025-08-14 14:03:05.628383,shd,,0,0,0,4713.1,C'				! Run type,shd,1,,1075.0,49,1480.38,1600.0,1493.6404081632654,17.08830665464541,0.0,4913.1,4913.1,[59.1],"[0.0, 4713.1]","[0.0, 50.0]","[-76.0, -75.9831, -75.9663, -75.9494, -75.9325, -75.9156, -75.8988, -75.8819, -75.865, -75.8481, 70.2]",1.11,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,
B050_arr,2025-08-14 14:03:05.951305,arr,,0,0,0,563.2,A'				! Run type,arr,1,,1909.0,33,1491.79,1600.0,1504.262121212121,17.75208681844335,0.0,763.2,763.2,"[66.1, 134.4, 251.7]","[0.0, 563.2]","[0.0, 50.0]","[-24.5, -23.2105, -21.9211, -20.6316, -19.3421, -18.0526, -16.7632, -15.4737, -14.1842, -12.8947, 24.5]",0.875,491905.0,0.174179882,262.5,18.702837072386597,8.866268364908754,6.59447774e-10,201.0,0.0005167014116953819,0.29277552240894017,525.0,652826.6316676657,,,,,,,,,,,,,,,,,
B050_ray,2025-08-14 14:03:06.677493,ray,,0,0,0,563.2,A' 0.0,ray,1,,1909.0,33,1491.79,1600.0,1504.262121212121,17.75208681844335,0.0,763.2,763.2,"[101.2, 105.4]","[0.0, 563.2]","[0.0, 50.0]","[-24.0, -22.08, -20.16, -18.24, -16.32, -14.4, -12.48, -10.56, -8.64, -6.72, 24.0]",0.172,,,,,,,,,,,,1.0,128423.0,50055.34026060804,563.2002503551254,4886838.181482795,555.1355785521027,97.0,0.0,,,,,,,,,
B050_shd,2025-08-14 14:03:08.131228,shd,,0,0,0,563.2,C'				! Run type,shd,1,,1909.0,33,1491.79,1600.0,1504.262121212121,17.75208681844335,0.0,763.2,763.2,[173.3],"[0.0, 563.2]","[0.0, 50.0]","[-77.1, -77.0913, -77.0826, -77.0739, -77.0652, -77.0565, -77.0478, -77.0391, -77.0304, -77.0218, 82.9]",3.38,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,
B051_arr,2025-08-14 14:03:08.462134,arr,,0,0,0,3171.4,A'				! Run type,arr,1,,1277.0,45,1479.53,1600.0,1499.3077777777778,17.53323420616958,0.0,3371.4,3371.4,"[49.1, 208.3, 248.5]","[0.0, 3171.4]","[0.0, 50.0]","[-20.1, -18.6643, -17.2286, -15.7929, -14.3571, -12.9214, -11.4857, -10.05, -8.61429, -7.17857, 20.1]",0.266,145521.0,0.167751521,251.500015,22.118528525274616,8.661699798497635,1.44610338e-10,201.0,0.0016090476063760698,0.5327401992547736,503.000031,28331.678882432985,,,,,,,,,,,,,,,,,
B051_ray,2025-08-14 14:03:08.660457,ray,,0,0,0,3171.4,A' 0.0,ray,1,,1277.0,45,1479.53,1600.0,1499.3077777777778,17.53323420616958,0.0,3371.4,3371.4,[75.0],"[0.0, 3171.4]","[0.0, 50.0]","[-20.7, -19.3645, -18.029, -16.6935, -15.3581, -14.0226, -12.6871, -11.3516, -10.0161, -8.68065, 20.7]",0.0156,,,,,,,,,,,,1.0,18780.0,50243.34921207873,3171.4009030501943,3213075.3136652345,226.94161026509593,93.0,0.0,,,,,,,,,
B051_shd,2025-08-14 14:03:08.881717,shd,,0,0,0,3171.4,C'				! Run type,shd,1,,1277.0,45,1479.53,1600.0,1499.3077777777778,17.53323420616958,0.0,3371.4,3371.4,[72.0],"[0.0, 3171.4]","[0.0, 50.0]","[-77.1, -77.0852, -77.0705, -77.0557, -77.041, -77.0262, -77.0115, -76.9967, -76.982, -76.9672, 74.7]",1.36,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,
B052_arr,2025-08-14 14:03:09.212116,arr,,0,0,0,2341.4,A'				! Run type,arr,1,,662.7,37,1460.0,1600.0,1468.338108108108,22.703673573191686,0.0,2541.4,2541.4,"[69.4, 252.2]","[0.0, 2341.4]","[0.0, 50.0]","[-13.5, -12.75, -12.0, -11.25, -10.5, -9.75, -9.0, -8.25, -7.5, -6.75, 13.5]",0.156,111250.0,0.186006963,272.0,23.034017669841283,8.043161712072576,1.5650958e-11,201.0,0.0021665104294081123,0.6132944963749402,544.0,80564.5928953248,,,,,,,,,,,,,,,,,
B052_ray,2025-08-14 14:03:09.363611,ray,,0,0,0,2341.4,A' 0.0,ray,1,,662.7,37,1460.0,1600.0,1468.338108108108,22.703673573191686,0.0,2541.4,2541.4,"[87.1, 101.6]","[0.0, 2341.4]","[0.0, 50.0]","[-19.9, -18.7294, -17.5588, -16.3882, -15.2176, -14.0471, -12.8765, -11.7059, -10.5353, -9.36471, 19.9]",0.0469,,,,,,,,,,,,1.0,39420.0,50233.51301219531,2341.400754320136,7053649.361890432,492.9076902017671,209.0,0.0,,,,,,,,,
B052_shd,2025-08-14 14:03:09.809853,shd,,0,0,0,2341.4,C'				! Run type,shd,1,,662.7,37,1460.0,1600.0,1468.338108108108,22.703673573191686,0.0,2541.4,2541.4,[160.2],"[0.0, 2341.4]","[0.0, 50.0]","[-79.6, -79.5728, -79.5456, -79.5184, -79.4912, -79.464, -79.4368, -79.4096, -79.3824, -79.3552, 74.3]",0.625,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,
B053_arr,2025-08-14 14:03:10.127790,arr,,0,0,0,934.8,A'				! Run type,arr,1,,1469.0,34,1477.55,1600.0,1493.4905882352944,20.147807637436777,0.0,1134.8,1134.8,[58.4],"[0.0, 934.8]","[0.0, 50.0]","[-23.7, -21.6391, -19.5783, -17.5174, -15.4565, -13.3957, -11.3348, -9.27391, -7.21304, -5.15217, 23.7]",0.219,112628.0,0.151067212,226.000015,18.44473445019218,8.175162364144034,1.76731296e-09,201.0,0.002222179183415542,0.6144057651808553,452.000031,241411.18668181865,,,,,,,,,,,,,,,,,
B053_ray,2025-08-14 14:03:10.279284,ray,,0,0,0,934.8,A' 0.0,ray,1,,1469.0,34,1477.55,1600.0,1493.4905882352944,20.147807637436777,0.0,1134.8,1134.8,"[151.8, 224.0]","[0.0, 934.8]","[0.0, 50.0]","[-18.8, -17.2333, -15.6667, -14.1, -12.5333, -10.9667, -9.4, -7.83333, -6.26667, -4.7, 18.8]",0.0938,,,,,,,,,,,,1.0,79833.0,50089.1379716608,934.8003420481382,5033497.619192501,489.08624528593754,138.0,0.0,,,,,,,,,
B053_shd,2025-08-14 14:03:11.192275,shd,,0,0,0,934.8,C'				! Run type,shd,1,,1469.0,34,1477.55,1600.0,1493.4905882352944,20.147807637436777,0.0,1134.8,1134.8,[106.4],"[0.0, 934.8]","[0.0, 50.0]","[-88.0, -87.9883, -87.9766, -87.965, -87.9533, -87.9416, -87.9299, -87.9183, -87.9066, -87.8949, 82.5]",2.03,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,
B054_arr,2025-08-14 14:03:11.534838,arr,,0,0,0,1481.4,A'				! Run type,arr,1,,1068.0,38,1489.14,1600.0,1500.6278947368423,17.321179332326192,0.0,1681.4,1681.4,"[76.5, 205.0, 265.5]","[0.0, 1481.4]","[0.0, 50.0]","[-19.2, -18.1895, -17.1789, -16.1684, -15.1579, -14.1474, -13.1368, -12.1263, -11.1158, -10.1053, 19.2]",0.375,324123.0,0.178586826,268.5,22.21334782017428,8.267835554268313,9.23807142e-10,201.0,0.0007487383011515479,0.3583657281632545,537.0,107281.08572961205,,,,,,,,,,,,,,,,,
B054_ray,2025-08-14 14:03:11.991311,ray,,0,0,0,1481.4,A' 0.0,ray,1,,1068.0,38,1489.14,1600.0,1500.6278947368423,17.321179332326192,0.0,1681.4,1681.4,"[85.8, 198.0, 282.3]","[0.0, 1481.4]","[0.0, 50.0]","[-21.0, -19.7273, -18.4545, -17.1818, -15.9091, -14.6364, -13.3636, -12.0909, -10.8182, -9.54545, 21.0]",0.141,,,,,,,,,,,,1.0,105874.0,50146.76635732567,1481.400543488756,10315932.995822998,784.3515273943619,287.0,0.0,,,,,,,,,
B054_shd,2025-08-14 14:03:13.203629,shd,,0,0,0,1481.4,C'				! Run type,shd,1,,1068.0,38,1489.14,1600.0,1500.6278947368423,17.321179332326192,0.0,1681.4,1681.4,[64.9],"[0.0, 1481.4]","[0.0, 50.0]","[-88.2, -88.1817, -88.1634, -88.1451, -88.1267, -88.1084, -88.0901, -88.0718, -88.0535, -88.0352, 75.3]",1.19,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,
B055_arr,2025-08-14 14:03:13.538385,arr,,0,0,0,5220.0,A'				! Run type,arr,1,,1150.0,54,1479.79,1600.0,1494.8640740740743,16.580978561851744,0.0,5420.0,5420.0,"[59.7, 84.6, 172.6]","[0.0, 5220.0]","[0.0, 50.0]","[-15.8, -14.9222, -14.0444, -13.1667, -12.2889, -11.4111, -10.5333, -9.65556, -8.77778, -7.9, 15.8]",0.156,93607.0,0.144345269,212.5,18.595821314724798,7.085983261491577,5.51337413e-11,201.0,0.0026975710861808777,0.6761988277607214,425.0,12212.91599866681,,,,,,,,,,,,,,,,,
B055_ray,2025-08-14 14:03:13.711804,ray,,0,0,0,5220.0,A' 0.0,ray,1,,1150.0,54,1479.79,1600.0,1494.8640740740743,16.580978561851744,0.0,5420.0,5420.0,"[82.6, 114.6, 267.6]","[0.0, 5220.0]","[0.0, 50.0]","[-19.3, -17.6217, -15.9435, -14.2652, -12.587, -10.9087, -9.23043, -7.55217, -5.87391, -4.19565, 19.3]",0.0312,,,,,,,,,,,,1.0,26980.0,50498.526746400814,5220.001694455932,7288915.747847277,497.9449731338244,215.0,0.0,,,,,,,,,
B055_shd,2025-08-14 14:03:14.213449,shd,,0,0,0,5220.0,C'				! Run type,shd,1,,1150.0,54,1479.79,1600.0,1494.8640740740743,16.580978561851744,0.0,5420.0,5420.0,[75.2],"[0.0, 5220.0]","[0.0, 50.0]","[-79.8, -79.7863, -79.7726, -79.759, -79.7453, -79.7316, -79.7179, -79.7042, -79.6905, -79.6769, 79.7]",1.64,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,
B056_arr,2025-08-14 14:03:14.572251,arr,,0,0,0,406.5,A'				! Run type,arr,1,,2125.0,30,1495.13,1600.0,1505.659333333333,17.907506234971844,0.0,606.5,606.5,"[135.4, 240.8]","[0.0, 406.5]","[0.0, 50.0]","[-18.7, -17.2615, -15.8231, -14.3846, -12.9462, -11.5077, -10.0692, -8.63077, -7.19231, -5.75385, 18.7]",0.531,247234.0,0.145383149,219.0,16.256304737808204,7.770662475074966,4.58512961e-09,201.0,0.0009904878145983059,0.4106738497926748,438.0,598564.9571259362,,,,,,,,,,,,,,,,,
B056_ray,2025-08-14 14:03:14.927063,ray,,0,0,0,406.5,A' 0.0,ray,1,,2125.0,30,1495.13,1600.0,1505.659333333333,17.907506234971844,0.0,606.5,606.5,"[88.2, 89.7, 209.8]","[0.0, 406.5]","[0.0, 50.0]","[-20.9, -18.9095, -16.919, -14.9286, -12.9381, -10.9476, -8.95714, -6.96667, -4.97619, -2.98571, 20.9]",0.266,,,,,,,,,,,,1.0,199334.0,50039.99546668011,406.50014463717963,6469829.0805480415,695.7630650526773,132.0,0.0,,,,,,,,,
B056_shd,2025-08-14 14:03:17.215514,shd,,0,0,0,406.5,C'				! Run type,shd,1,,2125.0,30,1495.13,1600.0,1505.659333333333,17.907506234971844,0.0,606.5,606.5,[100.6],"[0.0, 406.5]","[0.0, 50.0]","[-89.6, -89.5928, -89.5855, -89.5783, -89.571, -89.5638, -89.5565, -89.5493, -89.542, -89.5348, 78.0]",4.39,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,
B057_arr,2025-08-14 14:03:17.542473,arr,,0,0,0,2839.0,A'				! Run type,arr,1,,1530.0,43,1484.27,1600.0,1501.7518604651164,17.547133106567575,0.0,3039.0,3039.0,"[205.8, 252.6]","[0.0, 2839.0]","[0.0, 50.0]","[-16.3, -14.996, -13.692, -12.388, -11.084, -9.78, -8.476, -7.172, -5.868, -4.564, 16.3]",0.172,73756.0,0.140582263,212.5,17.493663090609008,7.509291108444404,2.19675406e-11,201.0,0.003340767677965635,0.7568511052200118,425.0,25496.236837637873,,,,,,,,,,,,,,,,,
B057_ray,2025-08-14 14:03:17.645079,ray,,0,0,0,2839.0,A' 0.0,ray,1,,1530.0,43,1484.27,1600.0,1501.7518604651164,17.547133106567575,0.0,3039.0,3039.0,"[150.8, 278.3, 287.9]","[0.0, 2839.0]","[0.0, 50.0]","[-14.7, -13.65, -12.6, -11.55, -10.5, -9.45, -8.4, -7.35, -6.3, -5.25, 14.7]",0.0625,,,,,,,,,,,,1.0,51455.0,50264.19949068445,2839.000860574396,8783761.781351041,666.1132234920786,260.0,0.0,,,,,,,,,
B057_shd,2025-08-14 14:03:18.234087,shd,,0,0,0,2839.0,C'				! Run type,shd,1,,1530.0,43,1484.27,1600.0,1501.7518604651164,17.547133106567575,0.0,3039.0,3039.0,[174.5],"[0.0, 2839.0]","[0.0, 50.0]","[-76.7, -76.6905, -76.6809, -76.6714, -76.6618, -76.6523, -76.6428, -76.6332, -76.6237, -76.6142, 76.8]",2.08,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,
B058_arr,2025-08-14 14:03:18.557395,arr,,0,0,0,2411.9,A'				! Run type,arr,1,,974.2,37,1460.0,1600.0,1468.3497297297297,22.588718720646096,0.0,2611.9,2611.9,"[198.0, 299.9]","[0.0, 2411.9]","[0.0, 50.0]","[-16.5, -15.4688, -14.4375, -13.4062, -12.375, -11.3438, -10.3125, -9.28125, -8.25, -7.21875, 16.5]",0.312,157383.0,0.185956821,271.5,22.635069808146255,8.064619633765401,2.86292018e-10,201.0,0.0015828084591483485,0.5192005182144933,543.0,33023.19725384692,,,,,,,,,,,,,,,,,
B058_ray,2025-08-14 14:03:18.771668,ray,,0,0,0,2411.9,A' 0.0,ray,1,,974.2,37,1460.0,1600.0,1468.3497297297297,22.588718720646096,0.0,2611.9,2611.9,"[216.6, 268.5, 295.1]","[0.0, 2411.9]","[0.0, 50.0]","[-24.2, -22.1833, -20.1667, -18.15, -16.1333, -14.1167, -12.1, -10.0833, -8.06667, -6.05, 24.2]",0.0469,,,,,,,,,,,,1.0,43872.0,50235.74595459346,2411.900777805908,7594904.36356818,506.5568079171351,224.0,0.0,,,,,,,,,
B058_shd,2025-08-14 14:03:19.285449,shd,,0,0,0,2411.9,C'				! Run type,shd,1,,974.2,37,1460.0,1600.0,1468.3497297297297,22.588718720646096,0.0,2611.9,2611.9,[83.0],"[0.0, 2411.9]","[0.0, 50.0]","[-81.0, -80.9793, -80.9586, -80.9379, -80.9172, -80.8965, -80.8758, -80.8551, -80.8344, -80.8138, 85.9]",0.891,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,
B059_arr,2025-08-14 14:03:19.623321,arr,,0,0,0,988.7,A'				! Run type,arr,1,,1328.0,29,1475.49,1600.0,1490.523448275862,22.012600823299934,0.0,1188.7,1188.7,"[37.0, 99.9, 109.5]","[0.0, 988.7]","[0.0, 50.0]","[-14.3, -13.527, -12.7541, -11.9811, -11.2081, -10.4351, -9.66216, -8.88919, -8.11622, -7.34324, 14.3]",0.516,244273.0,0.149850816,223.999985,19.942449007936165,7.241824263235153,8.05228606e-10,201.0,0.0009680259448252272,0.4111888690334895,447.999969,94638.45537635873,,,,,,,,,,,,,,,,,
B059_ray,2025-08-14 14:03:19.968816,ray,,0,0,0,988.7,A' 0.0,ray,1,,1328.0,29,1475.49,1600.0,1490.523448275862,22.012600823299934,0.0,1188.7,1188.7,[172.8],"[0.0, 988.7]","[0.0, 50.0]","[-11.8, -10.7739, -9.74783, -8.72174, -7.69565, -6.66957, -5.64348, -4.61739, -3.5913, -2.56522, 11.8]",0.0312,,,,,,,,,,,,1.0,26409.0,50092.762709580245,988.7002649178953,2372176.243814375,194.2065743006233,71.0,0.0,,,,,,,,,
B059_shd,2025-08-14 14:03:20.269862,shd,,0,0,0,988.7,C'				! Run type,shd,1,,1328.0,29,1475.49,1600.0,1490.523448275862,22.012600823299934,0.0,1188.7,1188.7,[59.0],"[0.0, 988.7]","[0.0, 50.0]","[-82.5, -82.4852, -82.4703, -82.4555, -82.4407, -82.4258, -82.411, -82.3962, -82.3813, -82.3665, 88.5]",1.36,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,
B060_arr,2025-08-14 14:03:20.596768,arr,,0,0,0,1507.4,A'				! Run type,arr,1,,1102.0,38,1484.83,1600.0,1500.5276315789474,18.000080034063373,0.0,1707.4,1707.4,"[149.3, 184.5]","[0.0, 1507.4]","[0.0, 50.0]","[-15.2, -14.4, -13.6, -12.8, -12.0, -11.2, -10.4, -9.6, -8.8, -8.0, 15.2]",0.125,99446.0,0.160302147,242.000015,19.374839385269794,8.460409941420856,1.5618814e-09,201.0,0.002423202728670767,0.6480903337000468,484.000031,85825.14245871437,,,,,,,,,,,,,,,,,
B060_ray,2025-08-14 14:03:20.733924,ray,,0,0,0,1507.4,A' 0.0,ray,1,,1102.0,38,1484.83,1600.0,1500.5276315789474,18.000080034063373,0.0,1707.4,1707.4,"[41.2, 254.3]","[0.0, 1507.4]","[0.0, 50.0]","[-18.6, -17.4375, -16.275, -15.1125, -13.95, -12.7875, -11.625, -10.4625, -9.3, -8.1375, 18.6]",0.0938,,,,,,,,,,,,1.0,70614.0,50144.663276643005,1507.4004920187833,6655091.159318144,555.5822525928626,165.0,0.0,,,,,,,,,
B060_shd,2025-08-14 14:03:21.545554,shd,,0,0,0,1507.4,C'				! Run type,shd,1,,1102.0,38,1484.83,1600.0,1500.5276315789474,18.000080034063373,0.0,1707.4,1707.4,[129.4],"[0.0, 1507.4]","[0.0, 50.0]","[-82.0, -81.984, -81.9679, -81.9519, -81.9359, -81.9198, -81.9038, -81.8878, -81.8717, -81.8557, 75.9]",1.3,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,
B061_arr,2025-08-14 14:03:21.880434,arr,,0,0,0,5298.9,A'				! Run type,arr,1,,1073.0,55,1478.65,1600.0,1495.0654545454545,16.327017521795728,0.0,5498.9,5498.9,"[115.4, 120.1, 145.1]","[0.0, 5298.9]","[0.0, 50.0]","[-21.6, -20.3657, -19.1314, -17.8971, -16.6629, -15.4286, -14.1943, -12.96, -11.7257, -10.4914, 21.6]",0.234,135400.0,0.140891805,210.0,19.296777392726927,7.008479518846926,7.42513662e-10,201.0,0.0018484173800079398,0.560363208513665,420.0,19433.51170639131,,,,,,,,,,,,,,,,,
B061_ray,2025-08-14 14:03:22.065217,ray,,0,0,0,5298.9,A' 0.0,ray,1,,1073.0,55,1478.65,1600.0,1495.0654545454545,16.327017521795728,0.0,5498.9,5498.9,[178.9],"[0.0, 5298.9]","[0.0, 50.0]","[-20.6, -18.7273, -16.8545, -14.9818, -13.1091, -11.2364, -9.36364, -7.49091, -5.61818, -3.74545, 20.6]",0.0156,,,,,,,,,,,,1.0,8502.0,50524.82912344426,5298.901575213961,2293993.5167848794,160.11393558314023,68.0,0.0,,,,,,,,,
B061_shd,2025-08-14 14:03:22.164879,shd,,0,0,0,5298.9,C'				! Run type,shd,1,,1073.0,55,1478.65,1600.0,1495.0654545454545,16.327017521795728,0.0,5498.9,5498.9,[127.6],"[0.0, 5298.9]","[0.0, 50.0]","[-87.5, -87.4861, -87.4722, -87.4583, -87.4444, -87.4305, -87.4167, -87.4028, -87.3889, -87.375, 89.2]",1.69,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,
B062_arr,2025-08-14 14:03:22.488328,arr,,0,0,0,421.2,A'				! Run type,arr,1,,1790.0,30,1488.89,1600.0,1500.759333333333,18.829235943665434,0.0,621.2,621.2,"[142.3, 160.4, 259.9]","[0.0, 421.2]","[0.0, 50.0]","[-24.7, -22.8, -20.9, -19.0, -17.1, -15.2, -13.3, -11.4, -9.5, -7.6, 24.7]",0.703,363231.0,0.176111847,264.500031,17.782289021956235,9.195208684149813,6.17613849e-10,201.0,0.0006837272555084451,0.3391094629790397,529.000061,1011347.986421483,,,,,,,,,,,,,,,,,
B062_ray,2025-08-14 14:03:22.993835,ray,,0,0,0,421.2,A' 0.0,ray,1,,1790.0,30,1488.89,1600.0,1500.759333333333,18.829235943665434,0.0,621.2,621.2,"[76.5, 249.3, 263.8]","[0.0, 421.2]","[0.0, 50.0]","[-22.8, -21.0462, -19.2923, -17.5385, -15.7846, -14.0308, -12.2769, -10.5231, -8.76923, -7.01538, 22.8]",0.312,,,,,,,,,,,,1.0,243968.0,50041.05239306454,421.2001590950685,7887023.244767825,906.7821192894309,181.0,0.0,,,,,,,,,
B062_shd,2025-08-14 14:03:25.801979,shd,,0,0,0,421.2,C'				! Run type,shd,1,,1790.0,30,1488.89,1600.0,1500.759333333333,18.829235943665434,0.0,621.2,621.2,[114.1],"[0.0, 421.2]","[0.0, 50.0]","[-87.4, -87.3909, -87.3817, -87.3726, -87.3635, -87.3544, -87.3452, -87.3361, -87.327, -87.3179, 89.0]",3.69,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,
B063_arr,2025-08-14 14:03:26.128274,arr,,0,0,0,2858.8,A'				! Run type,arr,1,,1485.0,37,1484.23,1600.0,1497.787027027027,18.33413134682177,0.0,3058.8,3058.8,"[244.0, 289.1]","[0.0, 2858.8]","[0.0, 50.0]","[-19.1, -17.6852, -16.2704, -14.8556, -13.4407, -12.0259, -10.6111, -9.1963, -7.78148, -6.36667, 19.1]",0.297,131360.0,0.19299233,290.5,21.950880328439716,8.492576043410725,2.1691475e-10,201.0,0.0018949084558845457,0.5683057641137312,581.0,30599.86422324754,,,,,,,,,,,,,,,,,
B063_ray,2025-08-14 14:03:26.305685,ray,,0,0,0,2858.8,A' 0.0,ray,1,,1485.0,37,1484.23,1600.0,1497.787027027027,18.33413134682177,0.0,3058.8,3058.8,"[152.6, 201.8, 263.1]","[0.0, 2858.8]","[0.0, 50.0]","[-23.8, -22.1, -20.4, -18.7, -17.0, -15.3, -13.6, -11.9, -10.2, -8.5, 23.8]",0.0781,,,,,,,,,,,,1.0,53665.0,50280.79334266517,2858.8011489876235,8860648.755357021,622.7697243242928,260.0,0.0,,,,,,,,,
B063_shd,2025-08-14 14:03:26.905234,shd,,0,0,0,2858.8,C'				! Run type,shd,1,,1485.0,37,1484.23,1600.0,1497.787027027027,18.33413134682177,0.0,3058.8,3058.8,[189.9],"[0.0, 2858.8]","[0.0, 50.0]","[-82.3, -82.2876, -82.2752, -82.2628, -82.2504, -82.238, -82.2256, -82.2132, -82.2008, -82.1884, 84.6]",1.59,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,
B064_arr,2025-08-14 14:03:27.224023,arr,,0,0,0,2611.4,A'				! Run type,arr,1,,608.1,43,1460.0,1600.0,1466.5567441860467,21.05454043954904,0.0,2811.4,2811.4,"[42.5, 157.3, 184.3]","[0.0, 2611.4]","[0.0, 50.0]","[-19.4, -18.0621, -16.7241, -15.3862, -14.0483, -12.7103, -11.3724, -10.0345, -8.69655, -7.35862, 19.4]",0.438,200657.0,0.196086362,286.5,22.69334805380412,8.361421385013973,7.04382441e-10,201.0,0.0012166271837501367,0.4570800883678553,573.0,97025.4783232202,,,,,,,,,,,,,,,,,
B064_ray,2025-08-14 14:03:27.491556,ray,,0,0,0,2611.4,A' 0.0,ray,1,,608.1,43,1460.0,1600.0,1466.5567441860467,21.05454043954904,0.0,2811.4,2811.4,[127.7],"[0.0, 2611.4]","[0.0, 50.0]","[-16.9, -15.8758, -14.8515, -13.8273, -12.803, -11.7788, -10.7545, -9.7303, -8.70606, -7.68182, 16.9]",0.0312,,,,,,,,,,,,1.0,18160.0,50242.363414491156,2611.40070699186,3392854.0088901203,233.8962966141659,101.0,0.0,,,,,,,,,
B064_shd,2025-08-14 14:03:27.694887,shd,,0,0,0,2611.4,C'				! Run type,shd,1,,608.1,43,1460.0,1600.0,1466.5567441860467,21.05454043954904,0.0,2811.4,2811.4,[143.6],"[0.0, 2611.4]","[0.0, 50.0]","[-87.4, -87.3752, -87.3505, -87.3257, -87.301, -87.2762, -87.2514, -87.2267, -87.2019, -87.1772, 85.1]",0.906,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,
B065_arr,2025-08-14 14:03:28.014592,arr,,0,0,0,1051.5,A'				! Run type,arr,1,,1166.0,26,1473.5,1600.0,1490.5734615384617,22.904940673324628,0.0,1251.5,1251.5,[154.3],"[0.0, 1051.5]","[0.0, 50.0]","[-22.4, -21.0, -19.6, -18.2, -16.8, -15.4, -14.0, -12.6, -11.2, -9.8, 22.4]",0.188,110610.0,0.179182664,266.0,20.371824624778416,8.568350321004653,3.55680796e-09,201.0,0.002128189698480213,0.6119718385464455,532.0,209277.42350280515,,,,,,,,,,,,,,,,,
B065_ray,2025-08-14 14:03:28.162100,ray,,0,0,0,1051.5,A' 0.0,ray,1,,1166.0,26,1473.5,1600.0,1490.5734615384617,22.904940673324628,0.0,1251.5,1251.5,[144.3],"[0.0, 1051.5]","[0.0, 50.0]","[-15.9, -15.0167, -14.1333, -13.25, -12.3667, -11.4833, -10.6, -9.71667, -8.83333, -7.95, 15.9]",0.0625,,,,,,,,,,,,1.0,38832.0,50103.4820616927,1051.500310463091,3697160.816693195,331.8613707873332,110.0,0.0,,,,,,,,,
B065_shd,2025-08-14 14:03:28.600563,shd,,0,0,0,1051.5,C'				! Run type,shd,1,,1166.0,26,1473.5,1600.0,1490.5734615384617,22.904940673324628,0.0,1251.5,1251.5,[111.3],"[0.0, 1051.5]","[0.0, 50.0]","[-83.5, -83.4852, -83.4705, -83.4557, -83.4409, -83.4261, -83.4114, -83.3966, -83.3818, -83.367, 84.9]",1.3,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,
B066_arr,2025-08-14 14:03:28.917877,arr,,0,0,0,1412.9,A'				! Run type,arr,1,,847.8,31,1483.99,1600.0,1498.5412903225806,19.50557881188561,0.0,1612.9,1612.9,"[41.4, 118.9]","[0.0, 1412.9]","[0.0, 50.0]","[-17.4, -16.2774, -15.1548, -14.0323, -12.9097, -11.7871, -10.6645, -9.54194, -8.41935, -7.29677, 17.4]",0.406,175776.0,0.141727328,213.0,17.755267736931216,7.106878889581755,3.98447897e-09,201.0,0.0014322472913062074,0.4918126318794145,426.0,50194.31957122303,,,,,,,,,,,,,,,,,
